3.202000000000000401e-01 9.937125999999999459e-01 3.880471999999999810e-01 5.088051999999999575e-01 3.536997000000000058e-01 -6.483887000000000678e-02
3.204000200020002409e-01 9.935554731846371057e-01 3.875016629785214550e-01 5.088761411521131039e-01 3.532983435375650072e-01 -6.209229000000000137e-02
3.206000400040004417e-01 9.934143112738257342e-01 3.870095418749783800e-01 5.089401614777526728e-01 3.528895338861580133e-01 -6.270264000000000393e-02
3.208000600060006424e-01 9.932723807522142456e-01 3.865193524056128593e-01 5.090044583032714565e-01 3.524767000962980568e-01 -9.352538999999999991e-02
3.210000800080008432e-01 9.929869785686202821e-01 3.855672923598373880e-01 5.091325926631272702e-01 3.520328871515971403e-01 -9.291504000000000429e-02
3.212001000100010439e-01 9.927137608068463681e-01 3.846262895864814846e-01 5.092572691613527214e-01 3.515381559695668900e-01 -9.444091999999999765e-02
3.214001200120012447e-01 9.924413484445367972e-01 3.836936657165890274e-01 5.093818793407194345e-01 3.510002772474131727e-01 -9.505126999999999327e-02
3.216001400140014455e-01 9.921737093247556816e-01 3.827796126016108080e-01 5.095047534671883760e-01 3.504249666072714042e-01 -9.657715000000000050e-02
3.218001600160016462e-01 9.919060471023368741e-01 3.818691048691453260e-01 5.096280563393666974e-01 3.498170421538581154e-01 -7.979247999999999896e-02
3.220001800180018470e-01 9.917241520599454629e-01 3.812340626215932615e-01 5.097129589229086877e-01 3.491966891917511195e-01 -7.918213000000000334e-02
3.222002000200020477e-01 9.915467179997998759e-01 3.806327369660175153e-01 5.097951390353815393e-01 3.485816341403797369e-01 -7.704590000000000050e-02
3.224002200220022485e-01 9.913809052891704443e-01 3.800704044896641154e-01 5.098721885017580835e-01 3.479742548376550948e-01 -7.124756000000000145e-02
3.226002400240024492e-01 9.912432154520280925e-01 3.796007930030221300e-01 5.099364389050161650e-01 3.473811850452442340e-01 -7.429932000000000203e-02
3.228002600260026500e-01 9.910908048717432806e-01 3.790905122007937611e-01 5.100073477856338355e-01 3.468028939358575036e-01 -4.744385000000000269e-02
3.230002800280028508e-01 9.910652308690832690e-01 3.789781453420325574e-01 5.100205812166417330e-01 3.462598770344191834e-01 -4.958007999999999860e-02
3.232003000300030515e-01 9.910230951647036601e-01 3.788399018106437532e-01 5.100400768789277173e-01 3.457680194928893225e-01 -4.500243999999999772e-02
3.234003200320032523e-01 9.909978292879156880e-01 3.787514495956110228e-01 5.100520530963768007e-01 3.453215765259435854e-01 -3.798340000000000050e-02
3.236003400340034530e-01 9.910005032774031886e-01 3.787547896955296700e-01 5.100510624479368538e-01 3.449238488814759807e-01 -4.683350000000000013e-02
3.238003600360036538e-01 9.909555674670970093e-01 3.786139112601458745e-01 5.100715398322208660e-01 3.445648084027294056e-01 -4.835938000000000042e-02
3.240003800380038546e-01 9.909009316061599959e-01 3.784324911314772000e-01 5.100969864233306783e-01 3.442292037982525588e-01 -4.195067999999999714e-02
3.242004000400040553e-01 9.908746655435655137e-01 3.783386136702851510e-01 5.101095444088943331e-01 3.439180834193028002e-01 -4.103516000000000108e-02
3.244004200420042561e-01 9.908495782132438201e-01 3.782543438220207777e-01 5.101212751778809729e-01 3.436339909399442893e-01 -4.256104000000000137e-02
3.246004400440044568e-01 9.908145282896364536e-01 3.781391816914806414e-01 5.101375371537336667e-01 3.433720562320066727e-01 -4.774902000000000313e-02
3.248004600460046576e-01 9.907530140232624349e-01 3.779392676196284273e-01 5.101659722684229736e-01 3.431225543582230308e-01 -6.270264000000000393e-02
3.250004800480048583e-01 9.906208047567620634e-01 3.775119484223883881e-01 5.102271670581506324e-01 3.428651656882630849e-01 -6.605956999999999801e-02
3.252005000500050591e-01 9.904764043780589500e-01 3.770327050279058678e-01 5.102947798539377855e-01 3.425852958897807055e-01 -7.124756000000000145e-02
3.254005200520052599e-01 9.903116662368797174e-01 3.764876379999570477e-01 5.103720931759132551e-01 3.422791118541396727e-01 -6.026122999999999896e-02
3.256005400540054606e-01 9.902032198592674028e-01 3.761160689621641517e-01 5.104236716210562852e-01 3.419571592865669474e-01 -7.002685999999999633e-02
3.258005600560056614e-01 9.900497473131660842e-01 3.756165482033644865e-01 5.104954953559163178e-01 3.416226693478169318e-01 -9.230468999999999480e-02
3.260005800580058621e-01 9.897952815178491237e-01 3.747943536277972831e-01 5.106148197321612736e-01 3.412483397047680889e-01 -9.749267999999999823e-02
3.262006000600060629e-01 9.895257508396468893e-01 3.739077344988743778e-01 5.107425739901719774e-01 3.408166984984656311e-01 -9.993407999999999458e-02
3.264006200620062637e-01 9.892543054571799610e-01 3.730147483422797117e-01 5.108718727206423837e-01 3.403308032698574848e-01 -9.566162000000000276e-02
3.266006400640064644e-01 9.890118549805854142e-01 3.722135592548777017e-01 5.109880621546057933e-01 3.398022375997664657e-01 -9.138915999999999706e-02
3.268006600660066652e-01 9.887962392423323976e-01 3.715020503285235698e-01 5.110918359083181928e-01 3.392466182810596753e-01 -6.758545000000000524e-02
3.270006800680068659e-01 9.886965006570921366e-01 3.711541105491124037e-01 5.111408545600971687e-01 3.386959735938873117e-01 -7.063721000000000583e-02
3.272007000700070667e-01 9.885793067792174593e-01 3.707754979065870371e-01 5.111970481495542451e-01 3.381680816120782862e-01 -7.094237999999999933e-02
3.274007200720072674e-01 9.884592777666147967e-01 3.703852803839536856e-01 5.112548566861910837e-01 3.376562900920284660e-01 -6.911132999999999860e-02
3.276007400740074682e-01 9.883468021397249226e-01 3.700181122659021438e-01 5.113092194420804093e-01 3.371596459794391487e-01 -6.575438999999999590e-02
3.278007600760076690e-01 9.882493010662839472e-01 3.696970672938986180e-01 5.113567221112558236e-01 3.366807582610398808e-01 -3.676270000000000232e-02
3.280007800780078142e-01 9.882855852846751388e-01 3.697892443574872234e-01 5.113404565986208183e-01 3.362481092014498740e-01 -3.706787000000000276e-02
3.282008000800080150e-01 9.883105672617396031e-01 3.698722014303357786e-01 5.113283032827357077e-01 3.358793976234551448e-01 -3.371094000000000174e-02
3.284008200820082157e-01 9.883433454694227072e-01 3.699773237686801441e-01 5.113125116599928077e-01 3.355664379322025326e-01 -3.615233999999999809e-02
3.286008400840084165e-01 9.883572443465030721e-01 3.700262033623807900e-01 5.113055942632817041e-01 3.353001429305642045e-01 -3.767821999999999838e-02
3.288008600860086172e-01 9.883585757434897312e-01 3.700331711494873055e-01 5.113047898036305883e-01 3.350687220853847403e-01 -4.225585999999999925e-02
3.290008800880088180e-01 9.883344346002032044e-01 3.699596638705393015e-01 5.113161976596964919e-01 3.348603217827523237e-01 -4.225585999999999925e-02
3.292009000900090188e-01 9.883082434791957693e-01 3.698751265920949827e-01 5.113288146094777664e-01 3.346669420137917128e-01 -4.317138999999999699e-02
3.294009200920092195e-01 9.882761176795208380e-01 3.697719232366920572e-01 5.113442894160615815e-01 3.344851078007358702e-01 -4.195067999999999714e-02
3.296009400940094203e-01 9.882486746222056695e-01 3.696818101231608145e-01 5.113576247953266485e-01 3.343132799006092726e-01 -3.950928000000000079e-02
3.298009600960096210e-01 9.882308758692074369e-01 3.696238276645648080e-01 5.113660915243702920e-01 3.341532943595625915e-01 -6.056641000000000108e-02
3.300009800980098218e-01 9.881127339144475386e-01 3.692598585238963116e-01 5.114223434265374735e-01 3.339846734531732864e-01 -5.995604999999999685e-02
3.302010001000100226e-01 9.880019449632148065e-01 3.689000841982561507e-01 5.114760947352863241e-01 3.337908214257501727e-01 -6.117675999999999670e-02
3.304010201020102233e-01 9.878888122748109568e-01 3.685353185948062604e-01 5.115309325041499378e-01 3.335755809528418991e-01 -6.575438999999999590e-02
3.306010401040104241e-01 9.877575216537252123e-01 3.681152776444978625e-01 5.115945646758043308e-01 3.333371960986776794e-01 -6.911132999999999860e-02
3.308010601060106248e-01 9.876138255581279335e-01 3.676570779333579453e-01 5.116640861090329118e-01 3.330724528589925626e-01 -9.993407999999999458e-02
3.310010801080108256e-01 9.873302997752181343e-01 3.667721703523268983e-01 5.118012626611356808e-01 3.327525297320361175e-01 -1.008495999999999976e-01
3.312011001100110263e-01 9.870557390807203069e-01 3.658906184702096498e-01 5.119360468129521280e-01 3.323584760481886335e-01 -9.413573999999999553e-02
3.314011201120112271e-01 9.868235819719483048e-01 3.651419028919762888e-01 5.120506138272343799e-01 3.319094279030325723e-01 -9.627196999999999838e-02
3.316011401140114279e-01 9.865886322517222196e-01 3.643950953472813170e-01 5.121664392222448070e-01 3.314193439804976604e-01 -1.017650999999999972e-01
3.318011601160116286e-01 9.863360128324811793e-01 3.635936911578458441e-01 5.122917723677729018e-01 3.308882981767691245e-01 -6.880614999999999648e-02
3.320011801180118294e-01 9.862449674523755538e-01 3.632758595765476217e-01 5.123384854787528253e-01 3.303522796821573015e-01 -6.392333999999999516e-02
3.322012001200120301e-01 9.861725018005182974e-01 3.630436307148461883e-01 5.123745946515561034e-01 3.298477074519302055e-01 -6.697509999999999575e-02
3.324012201220122309e-01 9.860811279862966572e-01 3.627584787297977731e-01 5.124198254475833547e-01 3.293703880673407580e-01 -6.880614999999999648e-02
3.326012401240124317e-01 9.859784353366014553e-01 3.624365126867820641e-01 5.124708332752406781e-01 3.289108489110274536e-01 -6.941650000000000598e-02
3.328012601260126324e-01 9.858723237577974308e-01 3.620997040331127015e-01 5.125241536503999384e-01 3.284636988917292721e-01 -3.706787000000000276e-02
3.330012801280128332e-01 9.859161032294679883e-01 3.622108333552374049e-01 5.125036831926311764e-01 3.280592621598374947e-01 -3.462645999999999780e-02
3.332013001300130339e-01 9.859603671448128326e-01 3.623501155541756780e-01 5.124816293222277386e-01 3.277220815365894380e-01 -3.218506000000000145e-02
